date,Merchant,Barges,Other,Tugs,Tanker,Fishing,Pleasure Crafts,Excursion
2014-04-25,317,6,2,34,70,16,5,6
2014-04-26,342,3,0,32,68,17,1,4
2014-04-27,333,8,0,24,69,10,2,3
2014-04-28,325,7,0,23,80,17,4,7
2014-04-29,342,11,0,27,75,25,6,7
2014-04-30,350,14,0,38,86,18,5,8
2014-05-01,346,10,0,37,91,20,7,13
2014-05-02,381,11,4,36,87,15,11,9
2014-05-03,374,6,0,35,96,15,4,14
2014-05-04,373,9,0,21,100,16,3,15
2014-05-05,366,8,0,36,97,14,4,12
2014-05-06,384,15,0,48,94,12,11,11
2014-05-07,378,22,0,30,94,19,10,27
2014-05-08,390,12,0,31,96,14,4,35
2014-05-09,392,16,4,36,94,16,5,26
2014-05-10,385,13,0,31,84,11,2,23
2014-05-11,378,13,0,33,90,16,6,26
2014-05-12,374,8,3,31,92,20,9,13
2014-05-13,383,15,1,55,93,25,11,14
2014-05-14,399,15,0,52,90,25,8,16
2014-05-15,410,11,0,49,84,20,7,26
2014-05-16,414,15,5,81,90,10,5,19
2014-05-17,396,4,2,43,84,8,2,38
2014-05-18,397,14,0,36,84,15,3,34
2014-05-19,376,5,0,30,95,17,3,29
2014-05-20,385,16,0,39,77,11,6,25
2014-05-21,398,15,0,69,86,23,10,25
2014-05-22,399,10,0,50,83,19,6,17
2014-05-23,404,12,0,41,85,20,5,29
2014-05-24,421,7,0,29,85,14,3,53
2014-05-25,401,11,0,22,81,14,3,33
2014-05-26,389,10,0,41,82,17,4,25
2014-05-27,418,10,0,52,80,17,7,11
2014-05-28,394,12,0,46,91,28,7,17
2014-05-29,432,14,0,49,90,23,7,34
2014-05-30,447,16,3,51,73,22,8,51
2014-05-31,417,11,0,42,76,20,4,57
2014-06-01,392,14,0,31,77,26,5,68
2014-06-02,383,13,0,55,87,30,9,34
2014-06-03,381,8,2,68,88,36,10,39
2014-06-04,399,9,0,76,96,29,8,35
2014-06-05,397,21,2,44,89,35,10,49
2014-06-06,409,14,2,43,106,30,9,59
2014-06-07,383,6,0,32,88,30,4,69
2014-06-08,393,12,0,26,90,28,7,56
2014-06-09,377,19,0,54,89,35,11,40
2014-06-10,399,17,1,59,93,28,8,40
2014-06-11,397,19,1,56,93,32,6,51
2014-06-12,403,18,0,44,86,27,5,31
2014-06-13,399,13,0,41,87,24,6,48
2014-06-14,391,13,5,37,80,21,4,62
2014-06-15,376,10,5,36,87,20,3,68
2014-06-16,357,17,0,52,74,17,6,44
2014-06-17,370,11,0,56,85,20,9,51
2014-06-18,392,17,0,41,81,20,13,54
2014-06-19,401,12,4,46,78,19,13,58
2014-06-20,406,16,2,40,80,21,10,93
2014-06-21,390,8,0,42,77,24,12,83
2014-06-22,388,17,0,37,76,14,16,97
2014-06-23,375,21,0,41,73,14,13,77
2014-06-24,374,34,0,48,74,21,10,57
2014-06-25,399,19,0,51,91,26,7,62
2014-06-26,396,18,0,51,86,24,10,75
2014-06-27,425,12,2,43,88,20,6,85
2014-06-28,430,14,0,39,89,17,6,123
2014-06-29,410,16,0,37,81,16,5,107
2014-06-30,399,12,0,55,89,19,11,93
2014-07-01,378,13,0,48,92,20,7,100
2014-07-02,431,17,1,50,97,16,10,81
2014-07-03,417,18,0,37,86,18,7,101
2014-07-04,420,21,0,53,97,23,11,79
2014-07-05,411,17,0,42,85,18,16,81
2014-07-06,396,13,0,51,85,20,9,99
2014-07-07,394,10,1,53,85,18,4,56
2014-07-08,403,21,0,61,87,18,4,75
2014-07-09,388,12,1,45,99,16,6,75
2014-07-10,409,17,0,61,99,17,5,100
2014-07-11,399,15,0,71,95,23,15,105
2014-07-12,407,16,0,50,93,24,14,111
2014-07-13,398,10,0,38,91,25,6,107
2014-07-14,379,8,1,52,88,23,15,81
2014-07-15,389,8,0,51,91,17,9,75
2014-07-16,385,17,2,43,91,18,6,90
2014-07-17,402,30,0,38,94,24,6,100
2014-07-18,413,22,0,51,90,23,11,111
2014-07-19,415,9,0,35,88,32,10,101
2014-07-20,417,7,0,33,85,24,17,105
2014-07-21,420,15,0,32,91,24,13,91
2014-07-22,403,20,0,39,83,25,9,113
2014-07-23,387,18,0,35,87,31,8,93
2014-07-24,405,21,2,40,83,27,12,107
2014-07-25,450,18,0,35,82,23,17,103
2014-07-26,436,13,0,36,87,31,14,107
2014-07-27,419,11,0,29,86,24,20,103
2014-07-28,392,7,0,36,89,28,20,63
2014-07-29,392,11,0,42,84,27,16,90
2014-07-30,399,13,0,44,86,20,16,86
2014-07-31,414,26,1,45,90,28,20,91
2014-08-01,396,20,3,42,86,36,22,109
2014-08-02,410,17,0,34,88,25,21,121
2014-08-03,413,13,0,41,99,24,25,134
2014-08-04,408,12,0,43,94,27,21,83
2014-08-05,401,14,0,56,87,18,16,84
2014-08-06,432,18,0,51,89,22,18,88
2014-08-07,412,19,2,60,90,24,17,89
2014-08-08,437,19,0,53,90,23,21,98
2014-08-09,412,12,0,45,85,29,22,113
2014-08-10,407,14,0,36,87,31,25,113
2014-08-11,396,12,0,49,88,30,23,81
2014-08-12,390,11,0,47,95,29,25,72
2014-08-13,396,19,0,47,88,26,22,58
2014-08-14,403,13,0,53,93,25,19,73
2014-08-15,416,15,3,31,89,29,25,72
2014-08-16,401,11,1,26,97,27,26,101
2014-08-17,402,7,1,31,100,26,21,100
2014-08-18,392,12,0,45,91,22,22,83
2014-08-19,392,18,0,36,94,29,22,85
2014-08-20,389,11,0,47,91,35,23,87
2014-08-21,386,17,0,54,83,28,24,93
2014-08-22,399,6,4,48,94,24,27,97
2014-08-23,406,10,0,36,84,35,22,108
2014-08-24,401,8,0,24,88,27,23,105
2014-08-25,415,16,0,27,81,25,31,82
2014-08-26,404,14,0,43,87,31,25,86
2014-08-27,398,15,0,54,86,30,31,70
2014-08-28,410,14,0,50,91,35,31,62
2014-08-29,405,16,4,42,89,24,25,84
2014-08-30,405,12,0,28,82,31,20,102
2014-08-31,408,6,0,29,73,23,21,96
2014-09-01,374,12,0,25,80,24,20,72
2014-09-02,369,19,0,36,90,26,22,40
2014-09-03,396,17,0,54,79,27,22,41
2014-09-04,420,17,0,51,87,23,20,52
2014-09-05,430,16,0,48,87,25,19,57
2014-09-06,421,17,0,29,83,23,17,73
2014-09-07,397,16,0,35,89,19,20,66
2014-09-08,395,17,0,53,82,26,20,52
2014-09-09,412,19,2,50,80,23,23,35
2014-09-10,410,15,0,39,81,26,19,46
2014-09-11,374,15,0,42,68,29,20,40
2014-09-12,398,10,4,39,79,25,22,46
2014-09-13,411,14,0,52,94,28,24,59
2014-09-14,403,8,0,26,89,29,12,68
2014-09-15,403,19,0,48,79,26,10,62
2014-09-16,399,20,2,69,72,22,14,51
2014-09-17,406,18,0,66,72,31,16,56
2014-09-18,426,25,0,54,70,27,13,51
2014-09-19,427,19,5,59,79,20,11,57
2014-09-20,414,16,0,43,80,23,6,64
2014-09-21,415,11,0,33,84,28,3,68
2014-09-22,366,19,0,54,95,30,6,37
2014-09-23,379,22,0,41,79,31,8,40
2014-09-24,389,18,0,43,93,31,14,37
2014-09-25,410,10,0,59,89,35,8,45
2014-09-26,407,20,5,63,90,39,10,59
2014-09-27,389,8,0,47,84,28,11,67
2014-09-28,399,12,0,34,75,22,5,56
2014-09-29,384,14,0,44,78,24,12,26
2014-09-30,386,24,1,48,85,21,14,26
2014-10-01,381,19,0,49,84,23,8,31
2014-10-02,370,24,0,46,81,30,7,26
2014-10-03,388,17,3,49,83,17,14,24
2014-10-04,390,13,0,40,76,18,9,24
2014-10-05,371,13,0,46,73,20,7,34
2014-10-06,367,17,0,44,80,20,10,24
2014-10-07,369,15,0,51,76,23,14,30
2014-10-08,353,17,0,54,79,19,9,17
2014-10-09,397,20,0,52,78,19,7,24
2014-10-10,390,21,3,44,82,20,9,23
2014-10-11,380,10,0,37,89,23,5,28
2014-10-12,383,10,0,35,74,21,4,34
2014-10-13,357,7,0,36,68,23,4,24
2014-10-14,386,27,0,48,87,25,6,29
2014-10-15,407,20,0,53,83,24,9,26
2014-10-16,393,20,0,68,90,25,8,17
2014-10-17,413,18,2,40,81,18,9,17
2014-10-18,412,13,3,42,83,21,5,9
2014-10-19,417,19,0,33,79,18,4,14
2014-10-20,398,15,0,43,79,20,7,20
2014-10-21,406,15,0,47,88,18,10,13
2014-10-22,403,17,0,45,83,19,8,1
2014-10-23,424,14,0,58,79,23,4,3
2014-10-24,421,14,2,53,85,19,6,11
2014-10-25,402,17,0,62,91,19,4,6
2014-10-26,389,9,0,51,73,23,4,10
2014-10-27,391,27,0,51,82,27,2,5
2014-10-28,393,8,0,41,81,23,2,1
2014-10-29,409,20,0,60,78,17,8,1
2014-10-30,409,13,0,53,89,26,4,4
2014-10-31,399,20,3,61,86,29,3,3
2014-11-01,388,13,0,37,80,23,3,5
2014-11-02,373,21,0,17,79,19,2,2
2014-11-03,329,19,0,44,65,18,2,1
2014-11-04,357,23,0,47,70,24,3,3
2014-11-05,384,24,0,45,64,21,3,2
2014-11-06,395,15,3,51,78,19,2,3
2014-11-07,389,21,2,41,82,20,2,1
2014-11-08,404,12,0,47,78,20,2,5
2014-11-09,397,10,0,45,81,25,2,4
2014-11-10,405,15,0,60,82,28,5,3
2014-11-11,400,24,0,58,77,28,3,0
2014-11-12,373,13,0,54,86,25,2,1
2014-11-13,433,15,0,39,87,22,5,1
2014-11-14,416,13,0,44,83,25,2,1
2014-11-15,407,8,0,35,87,18,2,1
2014-11-16,408,8,0,41,95,25,3,0
2014-11-17,399,17,0,36,89,21,9,2
2014-11-18,367,13,0,53,91,22,3,1
2014-11-19,368,9,0,46,81,19,4,0
2014-11-20,372,10,0,54,84,17,3,2
2014-11-21,418,17,2,52,86,21,4,3
2014-11-22,393,8,0,37,78,13,3,2
2014-11-23,392,16,0,34,74,13,2,2
2014-11-24,407,21,0,60,84,16,2,4
2014-11-25,401,31,0,46,79,14,3,1
2014-11-26,392,24,0,43,79,22,3,0
2014-11-27,388,19,0,52,80,15,3,1
2014-11-28,389,21,1,52,94,10,3,5
2014-11-29,386,9,0,60,91,14,4,2
2014-11-30,381,7,0,39,82,13,3,4
2014-12-01,353,11,0,57,92,20,2,2
2014-12-02,390,16,0,67,91,16,3,3
2014-12-03,387,10,0,54,97,11,3,0
2014-12-04,365,6,0,49,94,12,2,0
2014-12-05,385,11,2,49,92,21,3,3
2014-12-06,380,6,0,33,77,21,2,1
2014-12-07,352,9,0,22,83,19,2,3
2014-12-08,338,10,0,38,85,15,2,1
2014-12-09,361,15,0,47,90,12,2,0
2014-12-10,357,14,0,39,85,13,3,0
2014-12-11,401,15,0,39,97,12,2,0
2014-12-12,389,18,2,60,99,16,2,1
2014-12-13,361,8,0,45,89,11,3,6
2014-12-14,348,6,0,50,87,7,3,5
2014-12-15,337,10,0,67,90,14,2,1
2014-12-16,371,19,0,66,88,13,3,3
2014-12-17,348,14,2,60,86,10,2,1
2014-12-18,349,15,0,52,93,11,2,1
2014-12-19,367,10,3,43,90,18,2,0
2014-12-20,366,5,0,34,101,14,3,0
2014-12-21,354,16,0,25,93,12,2,4
2014-12-22,366,10,0,27,93,11,2,1
2014-12-23,349,3,0,47,98,6,2,0
2014-12-24,331,1,0,40,84,3,3,0
2014-12-25,299,1,0,17,85,4,2,0
2014-12-26,300,1,0,32,85,5,2,0
2014-12-27,318,3,0,31,92,6,2,0
2014-12-28,287,3,0,42,88,9,2,0
2014-12-29,301,1,0,40,85,9,2,0
2014-12-30,292,1,0,34,86,12,2,0
2014-12-31,268,6,0,28,86,12,2,0
2015-01-01,222,1,0,23,81,8,3,0
2015-01-02,235,2,0,38,78,11,2,0
2015-01-03,266,6,0,39,87,9,2,0
2015-01-04,260,4,0,42,79,9,2,0
2015-01-05,237,16,0,53,74,10,2,0
2015-01-06,257,16,0,41,79,11,2,0
2015-01-07,250,20,0,41,74,15,2,0
2015-01-08,257,13,0,41,75,11,3,0
2015-01-09,242,9,2,37,81,11,2,5
2015-01-10,240,10,0,40,87,14,2,0
2015-01-11,231,5,0,31,79,26,2,0
2015-01-12,212,6,0,50,67,26,2,0
2015-01-13,217,5,0,39,63,24,2,0
2015-01-14,212,6,0,35,63,14,2,0
2015-01-15,234,11,0,31,69,9,2,0
2015-01-16,219,6,3,38,66,11,2,0
2015-01-17,228,7,0,34,72,11,2,0
2015-01-18,218,4,0,27,76,14,2,0
2015-01-19,229,11,0,17,75,15,2,1
2015-01-20,227,10,0,35,83,10,3,2
2015-01-21,240,10,3,38,77,7,2,2
2015-01-22,227,6,0,35,68,5,2,2
2015-01-23,204,6,2,50,74,8,2,1
2015-01-24,187,3,0,30,74,7,2,0
2015-01-25,166,1,0,32,73,14,2,0
2015-01-26,188,2,0,52,76,16,2,0
2015-01-27,195,6,0,43,76,11,2,0
2015-01-28,201,6,0,50,77,19,2,0
2015-01-29,214,9,0,56,84,22,3,0
2015-01-30,200,5,3,53,88,11,2,0
2015-01-31,198,4,0,31,77,10,2,0
2015-02-01,185,2,0,23,74,15,2,0
2015-02-02,163,4,0,41,80,9,2,0
2015-02-03,164,1,0,29,70,4,2,0
2015-02-04,180,4,0,35,76,12,2,0
2015-02-05,195,8,0,35,75,7,2,0
2015-02-06,182,8,0,30,73,9,2,0
2015-02-07,211,9,0,38,77,6,2,0
2015-02-08,188,7,0,32,71,12,2,0
2015-02-09,180,6,0,40,62,10,2,0
2015-02-10,172,5,0,43,68,9,2,0
2015-02-11,199,14,0,63,64,10,2,0
2015-02-12,198,5,0,55,67,7,2,0
2015-02-13,191,9,4,37,64,8,2,0
2015-02-14,187,8,0,43,65,9,2,0
2015-02-15,167,7,0,24,66,11,2,0
2015-02-16,155,11,0,27,54,12,2,1
2015-02-17,169,5,2,38,63,7,2,2
2015-02-18,207,6,0,54,72,14,2,0
2015-02-19,197,4,0,44,64,13,2,0
2015-02-20,184,7,0,46,68,11,2,0
2015-02-21,193,6,0,29,55,15,2,0
2015-02-22,176,6,0,37,61,9,2,0
2015-02-23,176,6,0,43,65,11,2,0
2015-02-24,183,4,0,32,65,13,2,0
2015-02-25,207,10,1,37,58,15,2,0
2015-02-26,209,13,0,48,60,18,2,0
2015-02-27,210,4,0,53,73,20,2,0
2015-02-28,206,5,2,58,74,13,2,0
2015-03-01,223,6,0,35,68,13,2,0
2015-03-02,188,4,0,29,66,14,2,0
2015-03-03,196,5,5,42,64,18,2,0
2015-03-04,218,3,1,43,77,13,2,0
2015-03-05,210,3,2,41,77,11,8,4
2015-03-06,220,8,3,47,78,19,2,0
2015-03-07,213,8,0,25,81,19,2,1
2015-03-08,339,5,0,39,119,21,2,0
2015-03-09,168,6,0,39,57,13,3,0
2015-03-10,195,7,3,38,69,14,6,0
2015-03-11,202,9,5,38,64,11,5,1
2015-03-12,191,10,4,30,71,10,6,1
2015-03-13,201,15,0,48,68,12,7,0
2015-03-14,196,5,0,30,65,10,3,0
2015-03-15,187,9,0,24,68,11,3,0
2015-03-16,173,4,0,34,62,11,4,0
2015-03-17,175,6,3,55,57,12,6,0
2015-03-18,180,8,2,34,60,7,6,0
2015-03-19,192,7,0,37,66,13,4,0
2015-03-20,208,6,0,36,64,12,4,0
2015-03-21,195,8,0,32,63,11,2,0
2015-03-22,203,6,0,33,57,14,2,3
2015-03-23,206,9,0,30,56,13,4,1
2015-03-24,217,6,1,46,63,10,8,0
2015-03-25,230,6,0,39,67,16,5,0
2015-03-26,234,9,0,32,69,12,6,0
2015-03-27,236,12,4,45,73,9,6,0
2015-03-28,213,9,0,63,69,6,2,0
2015-03-29,210,3,4,41,66,11,2,0
2015-03-30,224,9,1,40,64,4,4,0
2015-03-31,229,9,0,40,71,6,8,0
2015-04-01,237,12,0,42,74,8,6,0
2015-04-02,244,14,0,40,72,12,6,0
2015-04-03,253,4,0,29,61,21,4,0
2015-04-04,253,3,0,36,66,15,2,0
2015-04-05,249,5,0,20,64,14,2,0
2015-04-06,242,8,0,32,67,14,2,0
2015-04-07,250,7,0,33,66,12,4,0
2015-04-08,268,12,0,39,65,18,8,0
2015-04-09,298,9,0,43,71,17,8,0
2015-04-10,296,12,2,47,79,15,6,0
2015-04-11,283,6,0,46,70,16,2,2
2015-04-12,281,8,1,42,66,17,4,3
2015-04-13,267,8,0,40,59,15,5,2
2015-04-14,298,12,0,32,70,12,6,0
2015-04-15,287,10,0,48,67,13,5,1
2015-04-16,309,13,0,33,64,19,8,5
2015-04-17,301,16,3,59,81,16,10,3
2015-04-18,295,16,0,32,68,12,2,2
2015-04-19,278,14,1,31,63,10,2,4
2015-04-20,289,14,1,51,74,15,5,6
2015-04-21,315,9,0,38,72,13,8,7
2015-04-22,322,12,0,36,74,19,9,4
2015-04-23,328,17,2,36,83,11,6,5
2015-04-24,310,14,0,60,83,14,6,4
2015-04-25,345,7,0,46,84,12,2,1
2015-04-26,307,3,2,39,92,25,4,4
2015-04-27,309,13,0,54,90,13,6,4
2015-04-28,334,10,0,36,84,12,7,5
2015-04-29,350,11,2,51,89,18,7,8
2015-04-30,364,15,1,54,87,20,7,5
2015-05-01,362,11,3,42,87,15,7,8
2015-05-02,362,13,0,30,96,12,3,17
2015-05-03,341,13,0,29,92,16,3,22
2015-05-04,370,11,0,30,95,15,5,21
2015-05-05,377,7,0,42,93,11,7,22
2015-05-06,373,9,0,50,81,15,6,23
2015-05-07,338,15,0,40,70,16,7,26
2015-05-08,347,11,1,39,72,10,7,31
2015-05-09,361,9,0,31,80,9,3,28
2015-05-10,322,7,0,22,78,10,3,23
2015-05-11,338,5,0,46,88,8,8,12
2015-05-12,355,12,3,43,96,8,6,18
2015-05-13,362,19,0,43,91,15,7,19
2015-05-14,348,23,1,53,94,21,8,25
2015-05-15,372,11,4,48,99,20,7,32
2015-05-16,361,8,0,35,97,20,6,33
2015-05-17,342,8,0,21,86,9,3,37
2015-05-18,353,10,0,34,87,12,3,27
2015-05-19,346,16,2,44,84,7,6,22
2015-05-20,365,14,0,48,84,8,9,25
2015-05-21,386,17,0,36,80,16,8,24
2015-05-22,409,17,0,40,88,15,10,24
2015-05-23,354,13,0,29,82,22,5,36
2015-05-24,350,8,0,21,88,8,7,44
2015-05-25,344,10,2,34,87,20,6,27
2015-05-26,352,11,0,43,87,23,11,38
2015-05-27,343,9,0,62,95,20,9,29
2015-05-28,369,9,0,43,85,14,6,41
2015-05-29,383,17,2,56,91,22,8,51
2015-05-30,367,14,0,37,78,30,7,48
2015-05-31,339,9,0,29,84,18,5,23
2015-06-01,344,9,0,40,84,23,6,17
2015-06-02,342,6,0,57,80,19,11,22
2015-06-03,354,10,0,54,89,28,5,32
2015-06-04,374,12,2,47,81,24,6,42
2015-06-05,365,13,5,51,98,33,9,46
2015-06-06,354,9,0,40,99,16,4,69
2015-06-07,332,9,0,34,85,18,5,61
2015-06-08,330,8,0,52,79,21,2,22
2015-06-09,340,10,0,63,80,22,11,35
2015-06-10,374,9,0,44,80,22,11,43
2015-06-11,359,12,0,35,94,14,7,47
2015-06-12,355,9,6,46,94,19,9,50
2015-06-13,375,5,0,41,92,16,8,60
2015-06-14,368,5,1,31,95,25,3,58
2015-06-15,362,4,0,48,97,18,3,43
2015-06-16,360,4,0,37,88,19,5,41
2015-06-17,371,12,0,55,85,20,7,54
2015-06-18,374,7,0,54,90,18,11,74
2015-06-19,379,11,0,49,88,21,8,68
2015-06-20,364,9,0,33,79,21,9,104
2015-06-21,346,15,0,45,79,21,5,103
2015-06-22,350,13,4,40,85,15,5,77
2015-06-23,362,7,0,42,89,30,4,59
2015-06-24,364,7,0,40,88,19,4,57
2015-06-25,366,9,0,34,93,23,7,72
2015-06-26,373,8,4,23,103,23,10,81
2015-06-27,352,7,0,38,101,16,12,130
2015-06-28,340,7,0,40,93,25,12,82
2015-06-29,340,6,0,37,101,19,8,84
2015-06-30,342,9,0,41,89,22,7,86
2015-07-01,355,14,0,47,91,21,10,95
2015-07-02,338,13,0,32,105,22,12,90
2015-07-03,386,15,1,58,92,16,8,97
2015-07-04,367,19,0,43,91,17,24,141
2015-07-05,356,15,0,39,91,23,11,133
2015-07-06,358,11,0,42,102,23,12,77
2015-07-07,375,3,3,36,101,22,12,84
2015-07-08,354,12,0,46,91,27,6,82
2015-07-09,365,8,0,47,90,22,13,93
2015-07-10,368,7,5,45,95,16,16,104
2015-07-11,355,5,0,43,93,18,7,110
2015-07-12,347,8,0,38,84,9,13,117
2015-07-13,360,4,0,50,87,18,9,78
2015-07-14,363,10,0,45,86,23,12,63
2015-07-15,347,8,0,51,86,20,11,74
2015-07-16,298,4,0,39,80,16,10,113
2015-07-17,329,8,4,54,81,18,19,108
2015-07-18,330,9,0,25,79,13,14,111
2015-07-19,340,2,0,38,84,18,14,101
2015-07-20,353,7,0,37,79,20,9,92
2015-07-21,341,7,0,42,75,22,6,83
2015-07-22,349,12,0,59,88,19,13,81
2015-07-23,327,9,0,37,84,18,10,96
2015-07-24,341,8,2,30,83,17,17,96
2015-07-25,347,7,0,27,83,23,19,113
2015-07-26,339,6,0,25,79,21,17,105
2015-07-27,336,7,3,41,81,18,28,77
2015-07-28,361,8,0,40,76,19,26,88
2015-07-29,369,14,0,50,84,19,22,99
2015-07-30,379,15,0,53,80,14,21,91
2015-07-31,352,11,1,44,83,16,23,112
2015-08-01,353,7,0,35,101,17,18,112
2015-08-02,335,10,0,32,96,19,30,128
2015-08-03,335,13,0,43,97,17,19,95
2015-08-04,327,9,1,51,92,17,25,95
2015-08-05,354,11,4,49,94,23,24,87
2015-08-06,373,11,1,49,98,24,20,97
2015-08-07,362,14,1,47,97,20,26,107
2015-08-08,374,11,1,45,101,23,28,116
2015-08-09,358,14,1,29,85,24,20,110
2015-08-10,353,9,1,44,89,22,21,87
2015-08-11,361,9,1,40,93,23,29,76
2015-08-12,348,14,1,40,86,28,20,84
2015-08-13,350,12,1,49,88,17,24,99
2015-08-14,353,12,4,44,87,19,23,100
2015-08-15,371,17,1,39,77,12,27,130
2015-08-16,350,11,1,26,80,16,20,131
2015-08-17,373,15,3,48,87,17,21,100
2015-08-18,374,9,1,30,87,15,20,105
2015-08-19,362,15,2,52,87,15,19,101
2015-08-20,366,15,3,56,83,21,24,101
2015-08-21,388,6,1,41,96,22,20,104
2015-08-22,376,11,1,45,96,20,16,126
2015-08-23,379,10,1,35,93,20,15,119
2015-08-24,360,6,3,45,88,21,18,76
2015-08-25,357,9,1,49,90,24,19,85
2015-08-26,369,12,1,55,91,20,25,94
2015-08-27,365,9,1,47,94,21,24,94
2015-08-28,375,13,1,37,95,23,19,105
2015-08-29,386,5,1,41,106,28,11,111
2015-08-30,386,8,1,37,97,37,10,126
2015-08-31,371,11,1,53,92,32,12,70
2015-09-01,363,8,2,45,98,33,22,59
2015-09-02,359,12,1,50,85,26,16,67
2015-09-03,385,4,1,62,89,28,15,71
2015-09-04,401,6,1,33,88,23,15,69
2015-09-05,392,2,1,25,96,22,10,107
2015-09-06,372,9,1,34,75,23,11,101
2015-09-07,360,4,1,31,87,24,11,65
2015-09-08,354,9,1,39,94,20,16,48
2015-09-09,377,12,1,37,97,15,13,33
2015-09-10,371,14,3,31,95,21,13,52
2015-09-11,390,11,5,42,95,14,14,61
2015-09-12,410,7,1,30,98,22,7,64
2015-09-13,385,8,1,41,94,18,8,73
2015-09-14,376,6,1,52,94,13,10,50
2015-09-15,386,10,0,52,79,17,10,49
2015-09-16,402,13,2,53,80,21,11,56
2015-09-17,403,9,0,53,84,19,14,75
2015-09-18,423,7,3,34,86,18,11,66
2015-09-19,404,8,0,36,82,22,11,63
2015-09-20,417,11,0,43,88,16,9,71
2015-09-21,423,6,0,42,81,19,9,46
2015-09-22,436,10,0,59,79,19,9,47
2015-09-23,414,12,0,58,86,22,9,46
2015-09-24,413,12,0,61,88,19,7,43
2015-09-25,449,10,0,41,76,18,5,55
2015-09-26,448,10,0,46,90,15,5,60
2015-09-27,415,9,0,43,86,15,4,57
2015-09-28,425,12,0,43,84,21,5,41
2015-09-29,414,7,0,54,94,25,7,36
2015-09-30,403,10,0,53,92,25,10,36
2015-10-01,406,13,0,47,96,14,6,33
2015-10-02,409,10,4,47,103,14,7,31
2015-10-03,405,7,0,49,88,24,3,23
2015-10-04,398,4,0,23,90,30,0,37
2015-10-05,399,10,0,41,96,21,4,35
2015-10-06,405,10,0,54,94,23,14,34
2015-10-07,404,11,0,46,99,30,8,27
2015-10-08,386,11,0,49,102,27,8,32
2015-10-09,407,4,0,51,99,29,8,23
2015-10-10,391,4,0,27,86,21,0,21
2015-10-11,384,11,0,41,97,25,3,25
2015-10-12,397,9,0,32,99,24,2,33
2015-10-13,405,7,0,39,90,25,3,14
2015-10-14,418,13,0,41,89,29,7,20
2015-10-15,405,9,0,47,95,28,5,24
2015-10-16,399,10,0,45,96,22,7,21
2015-10-17,390,10,0,57,104,20,0,5
2015-10-18,393,10,0,39,87,22,0,11
2015-10-19,388,10,0,37,93,27,5,13
2015-10-20,393,8,0,51,91,18,8,14
2015-10-21,408,11,0,48,98,18,4,15
2015-10-22,424,11,0,48,89,20,2,8
2015-10-23,413,10,0,35,90,17,5,15
2015-10-24,404,10,0,29,93,23,1,23
2015-10-25,379,9,0,32,94,24,1,9
2015-10-26,396,10,1,35,89,16,1,16
2015-10-27,391,13,0,34,87,25,3,11
2015-10-28,395,20,3,43,90,20,2,12
2015-10-29,372,20,0,27,84,21,1,8
2015-10-30,365,16,7,32,79,13,0,7
2015-10-31,370,7,0,33,86,20,1,6
2015-11-02,287,4,0,48,74,15,2,5
2015-11-03,322,1,0,60,71,25,3,6
2015-11-04,352,10,1,61,80,17,2,5
2015-11-05,357,12,2,53,86,16,1,2
2015-11-06,370,11,0,41,91,20,0,1
2015-11-07,355,4,0,48,88,17,1,1
2015-11-08,341,4,0,36,92,16,0,6
2015-11-09,351,16,0,45,90,21,0,4
2015-11-10,370,10,0,45,89,27,0,1
2015-11-11,354,9,0,45,82,17,0,4
2015-11-12,359,9,0,37,81,13,0,5
2015-11-13,349,9,0,36,82,12,1,1
2015-11-14,344,6,2,36,79,16,0,1
2015-11-15,343,4,0,32,77,15,0,2
2015-11-16,370,5,0,30,72,23,0,1
2015-11-17,360,15,0,52,76,15,0,1
2015-11-18,365,9,0,45,67,16,0,2
2015-11-19,362,9,2,45,79,16,0,2
2015-11-20,390,13,1,34,73,20,0,7
2015-11-21,378,9,0,32,80,19,0,2
2015-11-22,359,7,0,32,70,15,1,4
2015-11-23,353,11,0,33,69,21,0,1
2015-11-24,368,21,0,40,71,20,0,1
2015-11-25,377,21,0,51,81,20,0,2
2015-11-26,368,20,1,45,67,19,0,1
2015-11-27,372,11,1,32,68,19,0,3
2015-11-28,378,8,1,32,87,19,0,2
2015-11-29,339,4,2,25,82,24,0,3
2015-11-30,332,10,1,35,82,20,0,1
2015-12-01,366,14,0,40,86,12,2,2
2015-12-02,362,7,0,32,78,19,0,2
2015-12-03,352,7,2,38,91,16,0,1
2015-12-04,351,7,0,28,75,12,0,3
2015-12-05,334,8,0,25,84,12,0,3
2015-12-06,331,6,0,23,84,17,1,3
2015-12-07,339,7,0,26,74,16,1,4
2015-12-08,347,13,2,36,85,15,0,1
2015-12-09,359,11,0,40,84,15,0,1
2015-12-10,342,9,1,36,85,12,0,1
2015-12-11,349,11,2,44,78,15,0,1
2015-12-12,354,4,2,24,75,17,0,1
2015-12-13,355,2,0,33,73,11,0,3
2015-12-14,364,6,0,46,71,15,0,0
2015-12-15,333,13,5,38,63,14,0,0
2015-12-16,341,9,0,47,77,14,0,0
2015-12-17,334,8,3,41,72,11,0,0
2015-12-18,330,7,4,25,67,15,0,0
2015-12-19,332,7,0,33,77,15,0,0
2015-12-20,322,3,0,29,80,15,0,0
2015-12-21,321,8,4,28,78,16,0,0
2015-12-22,327,3,2,39,76,12,0,1
